"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Juliet_Rom","#LadyCapulet_Rom",0.090308383817358,8,"Marry, that “marry” is the very theme I came to talk of.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#LadyCapulet_Rom",0.0923800104296786,16,"This night you shall behold him at our feast.","It is an honor that I dream not of."
"#Juliet_Rom","#LadyCapulet_Rom",0.103043228299893,9,"— Tell me, daughter Juliet, How stands your disposition to be married?","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#LadyCapulet_Rom",0.13922339792155,22,"So shall you share all that he doth possess By having him, making yourself no less.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#LadyCapulet_Rom",0.151466734918453,23,"Can you like of Paris’ love?","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#LadyCapulet_Rom",0.165386033501347,21,"That book in many’s eyes doth share the glory That in gold clasps locks in the golden story.","It is an honor that I dream not of."
"#Juliet_Rom","#LadyCapulet_Rom",0.175028387437775,13,"Thus, then, in brief: The valiant Paris seeks you for his love.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#LadyCapulet_Rom",0.194557498216796,18,"Examine every married lineament And see how one another lends content, And what obscured in this fair volume lies Find written in the margent of his eyes.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#LadyCapulet_Rom",0.196520844464624,19,"This precious book of love, this unbound lover, To beautify him only lacks a cover.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#LadyCapulet_Rom",0.198437622081579,15,"Can you love the gentleman?","It is an honor that I dream not of."
"#Juliet_Rom","#Capulet_Rom",0.0942223010639825,32,"He bears him like a portly gentleman, And, to say truth, Verona brags of him To be a virtuous and well-governed youth.","It is an honor that I dream not of."
"#Juliet_Rom","#Capulet_Rom",0.157556703090531,23,"A hall, a hall, give room!","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Capulet_Rom",0.205283717365736,36,"Am I the master here or you?","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Capulet_Rom",0.208632415462339,43,"— for shame, I’ll make you quiet.","But no more deep will I endart mine eye Than your consent gives strength to make it fly."
