"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Juliet_Rom","#Romeo_Rom",0.310843392539337,46,"What, shall this speech be spoke for our excuse?","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Romeo_Rom",0.310613494800141,47,"Or shall we on without apology?","It is an honor that I dream not of."
"#Juliet_Rom","#Romeo_Rom",0.367339507885221,48,"I am not for this ambling.","It is an honor that I dream not of."
"#Juliet_Rom","#Romeo_Rom",0.379391906400257,49,"Being but heavy I will bear the light.","But no more deep will I endart mine eye Than your consent gives strength to make it fly."
"#Juliet_Rom","#Romeo_Rom",0.252347139756991,50,"You have dancing shoes With nimble soles.","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Romeo_Rom",0.361359825266465,51,"I have a soul of lead So stakes me to the ground I cannot move.","But no more deep will I endart mine eye Than your consent gives strength to make it fly."
"#Juliet_Rom","#Romeo_Rom",0.482513388404632,52,"I am too sore enpiercèd with his shaft To soar with his light feathers, and so bound I cannot bound a pitch above dull woe.","But no more deep will I endart mine eye Than your consent gives strength to make it fly."
"#Juliet_Rom","#Romeo_Rom",0.345253065136204,53,"Under love’s heavy burden do I sink.","But no more deep will I endart mine eye Than your consent gives strength to make it fly."
"#Juliet_Rom","#Romeo_Rom",0.234922961229198,54,"Is love a tender thing?","It is an honor that I dream not of."
"#Juliet_Rom","#Romeo_Rom",0.344527058521006,55,"It is too rough, Too rude, too boist’rous, and it pricks like thorn.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Romeo_Rom",0.281731138486177,56,"Let wantons light of heart Tickle the senseless rushes with their heels, For I am proverbed with a grandsire phrase: I’ll be a candle holder and look on; The game was ne’er so fair, and I am done.","It is an honor that I dream not of."
"#Juliet_Rom","#Romeo_Rom",0.339886791592985,57,"And we mean well in going to this masque, But ’tis no wit to go.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Romeo_Rom",0.486622317464249,58,"I dreamt a dream tonight.","It is an honor that I dream not of."
