"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Benvolio_Rom","#Capulet_Rom",0.517898225392712,108,"Well, he may chance to do some good on her.","She will indite him to some supper."
"#Benvolio_Rom","#Capulet_Rom",0.520171349797695,69,"Go you to Juliet ere you go to bed.","What sadness lengthens Romeo’s hours?"
"#Benvolio_Rom","#Capulet_Rom",0.536956033331995,32,"He bears him like a portly gentleman, And, to say truth, Verona brags of him To be a virtuous and well-governed youth.","Why Romeo, art thou mad?"
"#Benvolio_Rom","#Capulet_Rom",0.549577522620347,136,"For shame, bring Juliet forth.","Why Romeo, art thou mad?"
"#Benvolio_Rom","#Capulet_Rom",0.55313766469167,78,"Soft, take me with you, take me with you, wife.","Soft, I will go along."
"#Benvolio_Rom","#Capulet_Rom",0.557851333138155,21,"I have seen the day That I have worn a visor and could tell A whispering tale in a fair lady’s ear, Such as would please.","Go thither, and with unattainted eye Compare her face with some that I shall show, And I will make thee think thy swan a crow."
"#Benvolio_Rom","#Capulet_Rom",0.583132783309463,159,"As rich shall Romeo’s by his lady’s lie, Poor sacrifices of our enmity.","There lies the man, slain by young Romeo, That slew thy kinsman, brave Mercutio."
"#Benvolio_Rom","#Capulet_Rom",0.58964335029686,35,"It is my will, the which if thou respect, Show a fair presence and put off these frowns, An ill-beseeming semblance for a feast.","Supper is done, and we shall come too late."
"#Benvolio_Rom","#Capulet_Rom",0.592677820158714,65,"For hark you, Tybalt being slain so late, It may be thought we held him carelessly, Being our kinsman, if we revel much.","Tybalt, here slain, whom Romeo’s hand did slay —  Romeo, that spoke him fair, bid him bethink How nice the quarrel was, and urged withal Your high displeasure."
"#Benvolio_Rom","#Capulet_Rom",0.613688290277911,1,"Give me my long sword, ho!","Put up thy sword, Or manage it to part these men with me."
"#Benvolio_Rom","#Mercutio_Rom",0.56996289688902,91,"Thou — why, thou wilt quarrel with a man that hath a hair more or a hair less in his beard than thou hast.","An if he hear thee, thou wilt anger him."
"#Benvolio_Rom","#Mercutio_Rom",0.571723855784487,45,"Alas, poor Romeo, he is already dead, stabbed with a white wench’s black eye, run through the ear with a love-song, the very pin of his heart cleft with the blind bow-boy’s butt shaft.","What sadness lengthens Romeo’s hours?"
"#Benvolio_Rom","#Mercutio_Rom",0.580612251890857,46,"And is he a man to encounter Tybalt?","Tybalt, the kinsman to old Capulet, Hath sent a letter to his father’s house."
"#Benvolio_Rom","#Mercutio_Rom",0.591521723460186,63,"Thou hast most kindly hit it.","An if he hear thee, thou wilt anger him."
"#Benvolio_Rom","#Mercutio_Rom",0.598214231363368,73,"Now art thou sociable, now art thou Romeo, now art thou what thou art, by art as well as by nature.","Why Romeo, art thou mad?"
"#Benvolio_Rom","#Mercutio_Rom",0.601212549769537,3,"And to sink in it should you burden love —  Too great oppression for a tender thing.","At thy good heart’s oppression."
"#Benvolio_Rom","#Mercutio_Rom",0.61681928414621,85,"Romeo, will you come to your father’s?","Here comes Romeo, here comes Romeo."
"#Benvolio_Rom","#Mercutio_Rom",0.631168984726979,1,"Nay, gentle Romeo, we must have you dance.","Why Romeo, art thou mad?"
"#Benvolio_Rom","#Mercutio_Rom",0.63659295808267,40,"Where the devil should this Romeo be?","Why Romeo, art thou mad?"
