"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Mercutio_Rom","#Benvolio_Rom",0.346652293886693,42,"Come, knock and enter, and no sooner in But every man betake him to his legs.","Nay, gentle Romeo, we must have you dance."
"#Mercutio_Rom","#Benvolio_Rom",0.500720226533381,43,"This wind you talk of blows us from ourselves.","True, I talk of dreams, Which are the children of an idle brain, Begot of nothing but vain fantasy, Which is as thin of substance as the air And more inconstant than the wind, who woos Even now the frozen bosom of the north And, being angered, puffs away from thence, Turning his side to the dew-dropping south."
"#Mercutio_Rom","#Benvolio_Rom",0.419727610397843,44,"Supper is done, and we shall come too late.","I mean, sir, in delay We waste our lights; in vain, light lights by day."
"#Mercutio_Rom","#Benvolio_Rom",0.313852400593375,45,"The sport is at the best.","Borrow Cupid’s wings And soar with them above a common bound."
"#Mercutio_Rom","#Benvolio_Rom",0.548894614646662,46,"Romeo, my cousin Romeo, Romeo!","Nay, gentle Romeo, we must have you dance."
"#Mercutio_Rom","#Benvolio_Rom",0.300793266713048,47,"He ran this way and leapt this orchard wall.","And sometime comes she with a tithe-pig’s tail, Tickling a parson’s nose as he lies asleep; Then he dreams of another benefice."
"#Mercutio_Rom","#Benvolio_Rom",0.558347911743415,48,"An if he hear thee, thou wilt anger him.","Appear thou in the likeness of a sigh."
"#Mercutio_Rom","#Benvolio_Rom",0.445977345379186,49,"Come, he hath hid himself among these trees To be consorted with the humorous night.","And sometime comes she with a tithe-pig’s tail, Tickling a parson’s nose as he lies asleep; Then he dreams of another benefice."
"#Mercutio_Rom","#Benvolio_Rom",0.421295185961261,50,"Blind is his love and best befits the dark.","He is wise And, on my life, hath stol’n him home to bed."
"#Mercutio_Rom","#Benvolio_Rom",0.436564223876206,51,"Go, then, for ’tis in vain To seek him here that means not to be found.","Appear thou in the likeness of a sigh."
"#Mercutio_Rom","#Benvolio_Rom",0.333184935467402,52,"I spoke with his man.","In his mistress’ name, I conjure only but to raise up him."
"#Mercutio_Rom","#Benvolio_Rom",0.269406412985463,53,"Tybalt, the kinsman to old Capulet, Hath sent a letter to his father’s house.","And sometime comes she with a tithe-pig’s tail, Tickling a parson’s nose as he lies asleep; Then he dreams of another benefice."
"#Mercutio_Rom","#Benvolio_Rom",0.531920577049522,54,"Nay, he will answer the letter’s master, how he dares, being dared.","Any man that can write may answer a letter."
"#Mercutio_Rom","#Benvolio_Rom",0.579990400693167,55,"Here comes Romeo, here comes Romeo.","Nay, gentle Romeo, we must have you dance."
"#Mercutio_Rom","#Benvolio_Rom",0.49279602194217,56,"Thou wouldst else have made thy tale large.","Thou hast most kindly hit it."
"#Mercutio_Rom","#Benvolio_Rom",0.507822163457614,57,"She will indite him to some supper.","Now will he sit under a medlar tree And wish his mistress were that kind of fruit As maids call medlars when they laugh alone."
"#Mercutio_Rom","#Benvolio_Rom",0.357900326100244,58,"I pray thee, good Mercutio, let’s retire.","Appear thou in the likeness of a sigh."
