"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Gloucester_Lr","#Edgar_Lr",0.168172977324706,8,"No port is free; no place That guard and most unusual vigilance Does not attend my taking.","The King must take it ill That he, so slightly valued in his messenger, Should have him thus restrained."
"#Gloucester_Lr","#Edgar_Lr",0.194582645390982,40,"How to prevent the fiend and to kill vermin.","His breeding, sir, hath been at my charge."
"#Gloucester_Lr","#Edgar_Lr",0.212273208199264,52,"Purr the cat is gray.","O madam, my old heart is cracked; it’s cracked."
"#Gloucester_Lr","#Edgar_Lr",0.22962307528271,22,"Pillicock sat on Pillicock Hill.","Now, Edmund, where’s the villain?"
"#Gloucester_Lr","#Edgar_Lr",0.231914959773161,94,"The murmuring surge That on th’ unnumbered idle pebble chafes Cannot be heard so high.","I have a letter guessingly set down Which came from one that’s of a neutral heart, And not from one opposed."
"#Gloucester_Lr","#Edgar_Lr",0.233236777724979,104,"Ten masts at each make not the altitude Which thou hast perpendicularly fell.","Methinks the ground is even."
"#Gloucester_Lr","#Edgar_Lr",0.242058177976601,127,"Chill pick your teeth, zir.","If I die for it, as no less is threatened me, the King my old master must be relieved."
"#Gloucester_Lr","#Edgar_Lr",0.242891324676248,6,"I am sure on ’t, not a word.","Why so earnestly seek you to put up that letter?"
"#Gloucester_Lr","#Edgar_Lr",0.24916222996321,135,"Their papers is more lawful.","His very opinion in the letter."
"#Gloucester_Lr","#Edgar_Lr",0.251959072919841,59,"Come, march to wakes and fairs and market towns.","And of my land, Loyal and natural boy, I’ll work the means To make thee capable."
"#Cordelia_Lr","#Edgar_Lr",0.0458137668353828,8,"No port is free; no place That guard and most unusual vigilance Does not attend my taking.","I return those duties back as are right fit: Obey you, love you, and most honor you."
"#Cordelia_Lr","#Edgar_Lr",0.115851729175716,81,"Both stile and gate, horseway and footpath.","The jewels of our father, with washed eyes Cordelia leaves you."
"#Cordelia_Lr","#Edgar_Lr",0.118921578139233,104,"Ten masts at each make not the altitude Which thou hast perpendicularly fell.","To your professèd bosoms I commit him; But yet, alas, stood I within his grace, I would prefer him to a better place."
"#Cordelia_Lr","#Edgar_Lr",0.135981584353961,32,"This is the foul fiend Flibbertigibbet.","So young, my lord, and true."
"#Cordelia_Lr","#Edgar_Lr",0.13866686128701,45,"The foul fiend bites my back.","Time shall unfold what plighted cunning hides, Who covers faults at last with shame derides."
"#Cordelia_Lr","#Edgar_Lr",0.142748282733994,135,"Their papers is more lawful.","I return those duties back as are right fit: Obey you, love you, and most honor you."
"#Cordelia_Lr","#Edgar_Lr",0.149017558669078,22,"Pillicock sat on Pillicock Hill.","Good my lord, You have begot me, bred me, loved me."
"#Cordelia_Lr","#Edgar_Lr",0.149490335403821,64,"How light and portable my pain seems now When that which makes me bend makes the King bow!","Haply, when I shall wed, That lord whose hand must take my plight shall carry Half my love with him, half my care and duty."
"#Cordelia_Lr","#Edgar_Lr",0.155944972253962,52,"Purr the cat is gray.","Good my lord, You have begot me, bred me, loved me."
"#Cordelia_Lr","#Edgar_Lr",0.166135460189665,39,"Modo he’s called, and Mahu.","Good my lord, You have begot me, bred me, loved me."
