"source,""target"",""similarity"",""setnence_num_target"",""target_sent"",""source_sent""";;
"#Bottom_MND,""#Demetrius_MND"",0.159945974351225,52,""Faintness constraineth me To measure out my length on this cold bed."",""That will ask some tears in the true performing of it.""";;
"#Bottom_MND,""#Demetrius_MND"",0.185690969915274,59,""These things seem small and undistinguishable, Like far-off mountains turnèd into clouds."",""I will move storms";" I will condole in some measure.""";
"#Bottom_MND,""#Demetrius_MND"",0.261919085958089,42,""I'll not trust your word."",""But I will not stir from this place, do what they can.""";;
"#Bottom_MND,""#Demetrius_MND"",0.268393920977019,31,""If e'er I loved her, all that love is gone."",""I promise you, your kindred hath made my eyes water ere now.""";;
"#Bottom_MND,""#Demetrius_MND"",0.278025483363227,53,""By day's approach look to be visited."",""We will meet, and there we may rehearse most obscenely and courageously.""";;
"#Bottom_MND,""#Demetrius_MND"",0.281384482884471,37,""He'll Seem to break loose."",""The raging rocks And shivering shocks Shall break the locks Of prison gates.""";;
"#Bottom_MND,""#Demetrius_MND"",0.29155270125602,41,""For I perceive A weak bond holds you."",""If I cut my finger, I shall make bold with you.""";;
"#Bottom_MND,""#Demetrius_MND"",0.293269455919729,5,""Thou told'st me they were stol'n unto this wood, And here am I, and wood within this wood Because I cannot meet my Hermia."",""I'll speak in a monstrous little voice: ""Thisne, Thisne!"" - ""Ah Pyramus, my lover dear!""";;
"#Bottom_MND,""#Demetrius_MND"",0.295061249350281,10,""You do impeach your modesty too much To leave the city and commit yourself Into the hands of one that loves you not, To trust the opportunity of night And the ill counsel of a desert place With the rich worth of your virginity."",""Well, I will undertake it.""";;
"#Bottom_MND,""#Demetrius_MND"",0.29593406812459,30,""O, let me kiss This princess of pure white, this seal of bliss!"",""If I cut my finger, I shall make bold with you.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.17795972078722,10,""You do impeach your modesty too much To leave the city and commit yourself Into the hands of one that loves you not, To trust the opportunity of night And the ill counsel of a desert place With the rich worth of your virginity."",""Take heed the Queen come not within his sight, For Oberon is passing fell and wrath Because that she, as her attendant, hath A lovely boy stolen from an Indian king";" She never had so sweet a changeling.""";
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.204316602592305,42,""I'll not trust your word."",""Sometime a horse I'll be, sometime a hound, A hog, a headless bear, sometime a fire, And neigh and bark and grunt and roar and burn, Like horse, hound, hog, bear, fire, at every turn.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.213871830731816,22,""An if I could, what should I get therefor?"",""I'll be an auditor -  An actor too perhaps, if I see cause.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.226922953676526,52,""Faintness constraineth me To measure out my length on this cold bed."",""I'll put a girdle round about the Earth In forty minutes.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.23123286304054,40,""I would I had your bond."",""When I did him at this advantage take, An ass's noll I fixèd on his head.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.242787505701595,7,""Do I speak you fair?"",""And sometime lurk I in a gossip's bowl In very likeness of a roasted crab, And, when she drinks, against her lips I bob And on her withered dewlap pour the ale.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.245202202563257,20,""You spend your passion on a misprised mood."",""And sometime lurk I in a gossip's bowl In very likeness of a roasted crab, And, when she drinks, against her lips I bob And on her withered dewlap pour the ale.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.246463120428514,59,""These things seem small and undistinguishable, Like far-off mountains turnèd into clouds."",""Believe me, king of shadows, I mistook.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.251100290307556,3,""Where is Lysander and fair Hermia?"",""And jealous Oberon would have the child Knight of his train, to trace the forests wild.""";;
"#RobinGoodfellow_MND,""#Demetrius_MND"",0.252500119240144,58,""But, as in health, come to my natural taste, Now I do wish it, love it, long for it, And will forevermore be true to it."",""I'll apply To your eye, Gentle lover, remedy.""";;
